Area,Date,AveragePrice
Thiruninravur,2020-10,3087994
Thiruninravur,2020-11,3064581
Thiruninravur,2020-12,3238376
Thiruninravur,2021-01,3185198
Thiruninravur,2021-02,3209192
Thiruninravur,2021-03,3153737
Thiruninravur,2021-04,3103140
Thiruninravur,2021-05,3182852
Thiruninravur,2021-06,3140754
Thiruninravur,2021-07,3267524
Thiruninravur,2021-08,3208998
Thiruninravur,2021-09,3230569
Thiruninravur,2021-10,3278789
Thiruninravur,2021-11,3247788
Thiruninravur,2021-12,3290904
Thiruninravur,2022-01,3363426
Thiruninravur,2022-02,3258355
Thiruninravur,2022-03,3397192
Thiruninravur,2022-04,3349524
Thiruninravur,2022-05,3402058
Thiruninravur,2022-06,3272653
Thiruninravur,2022-07,3421736
Thiruninravur,2022-08,3378181
Thiruninravur,2022-09,3278719
Thiruninravur,2022-10,3432971
Thiruninravur,2022-11,3484109
Thiruninravur,2022-12,3490132
Thiruninravur,2023-01,3327759
Thiruninravur,2023-02,3501066
Thiruninravur,2023-03,3515140
Thiruninravur,2023-04,3446117
Thiruninravur,2023-05,3514423
Thiruninravur,2023-06,3548394
Thiruninravur,2023-07,3400700
Thiruninravur,2023-08,3583013
Thiruninravur,2023-09,3387604
Thiruninravur,2023-10,3571669
Thiruninravur,2023-11,3500129
Thiruninravur,2023-12,3517505
Thiruninravur,2024-01,3440849
Thiruninravur,2024-02,3602301
Thiruninravur,2024-03,3610272
Thiruninravur,2024-04,3519439
Thiruninravur,2024-05,3600376
Thiruninravur,2024-06,3476721
Thiruninravur,2024-07,3609477
Thiruninravur,2024-08,3590616
Thiruninravur,2024-09,3655777
Thiruninravur,2024-10,3550819
Thiruninravur,2024-11,3670164
Thiruninravur,2024-12,3665570
Thiruninravur,2025-01,3690090
Thiruninravur,2025-02,3737130
Thiruninravur,2025-03,3562842
Thiruninravur,2025-04,3657626
Thiruninravur,2025-05,3674019
Thiruninravur,2025-06,3702991
Thiruninravur,2025-07,3795265
Thiruninravur,2025-08,3708712
Thiruninravur,2025-09,3718365
Thiruninravur,2025-10,3703563
Thiruvanmiyur,2020-01,7779162
Thiruvanmiyur,2020-02,7871017
Thiruvanmiyur,2020-03,8097128
Thiruvanmiyur,2020-04,7876392
Thiruvanmiyur,2020-05,8101997
Thiruvanmiyur,2020-06,8366014
Thiruvanmiyur,2020-07,8383811
Thiruvanmiyur,2020-08,8267993
Thiruvanmiyur,2020-09,8444217
Thiruvanmiyur,2020-10,8088559
Thiruvanmiyur,2020-11,8452946
Thiruvanmiyur,2020-12,8237666
Thiruvanmiyur,2021-01,8258172
Thiruvanmiyur,2021-02,8277620
Thiruvanmiyur,2021-03,8151474
Thiruvanmiyur,2021-04,8350003
Thiruvanmiyur,2021-05,8292669
Thiruvanmiyur,2021-06,8266810
Thiruvanmiyur,2021-07,8418773
Thiruvanmiyur,2021-08,8441526
Thiruvanmiyur,2021-09,8416332
Thiruvanmiyur,2021-10,8594480
Thiruvanmiyur,2021-11,8695475
Thiruvanmiyur,2021-12,8589967
Thiruvanmiyur,2022-01,8899493
Thiruvanmiyur,2022-02,8855132
Thiruvanmiyur,2022-03,8962935
Thiruvanmiyur,2022-04,8702445
Thiruvanmiyur,2022-05,8678469
Thiruvanmiyur,2022-06,8728208
Thiruvanmiyur,2022-07,8780259
Thiruvanmiyur,2022-08,8887428
Thiruvanmiyur,2022-09,8965314
Thiruvanmiyur,2022-10,8872441
Thiruvanmiyur,2022-11,8687602
Thiruvanmiyur,2022-12,8704626
Thiruvanmiyur,2023-01,9155028
Thiruvanmiyur,2023-02,8809991
Thiruvanmiyur,2023-03,9055693
Thiruvanmiyur,2023-04,9320605
Thiruvanmiyur,2023-05,9319824
Thiruvanmiyur,2023-06,8959529
Thiruvanmiyur,2023-07,9022193
Thiruvanmiyur,2023-08,9302001
Thiruvanmiyur,2023-09,9281788
Thiruvanmiyur,2023-10,9378793
Thiruvanmiyur,2023-11,9188864
Thiruvanmiyur,2023-12,9467491
Thiruvanmiyur,2024-01,9145645
Thiruvanmiyur,2024-02,9189968
Thiruvanmiyur,2024-03,9236381
Thiruvanmiyur,2024-04,9260606
Thiruvanmiyur,2024-05,9571065
Thiruvanmiyur,2024-06,9274845
Thiruvanmiyur,2024-07,9189376
Thiruvanmiyur,2024-08,9635042
Thiruvanmiyur,2024-09,9238725
Thiruvanmiyur,2024-10,9346885
Thiruvanmiyur,2024-11,9787448
Thiruvanmiyur,2024-12,9324693
Thiruvanmiyur,2025-01,9594286
Thiruvanmiyur,2025-02,9609452
Thiruvanmiyur,2025-03,9574521
Thiruvanmiyur,2025-04,9821979
Thiruvanmiyur,2025-05,9936395
Thiruvanmiyur,2025-06,9571932
Thiruvanmiyur,2025-07,9556395
Thiruvanmiyur,2025-08,10068706
Thiruvanmiyur,2025-09,9827136
Thiruvanmiyur,2025-10,9595546
Thiruvallur,2020-01,2105492
Thiruvallur,2020-02,2118808
Thiruvallur,2020-03,2118460
Thiruvallur,2020-04,2148958
Thiruvallur,2020-05,2150117
Thiruvallur,2020-06,2073073
Thiruvallur,2020-07,2142324
Thiruvallur,2020-08,2203262
Thiruvallur,2020-09,2176344
Thiruvallur,2020-10,2211292
Thiruvallur,2020-11,2194350
Thiruvallur,2020-12,2111851
Thiruvallur,2021-01,2214597
Thiruvallur,2021-02,2167558
Thiruvallur,2021-03,2174621
Thiruvallur,2021-04,2140071
Thiruvallur,2021-05,2162099
Thiruvallur,2021-06,2282336
Thiruvallur,2021-07,2270670
Thiruvallur,2021-08,2277474
Thiruvallur,2021-09,2285757
Thiruvallur,2021-10,2267790
Thiruvallur,2021-11,2221228
Thiruvallur,2021-12,2288762
Thiruvallur,2022-01,2278835
Thiruvallur,2022-02,2302767
Thiruvallur,2022-03,2238448
Thiruvallur,2022-04,2263449
Thiruvallur,2022-05,2273318
Thiruvallur,2022-06,2253852
Thiruvallur,2022-07,2299187
Thiruvallur,2022-08,2247765
Thiruvallur,2022-09,2386564
Thiruvallur,2022-10,2398548
Thiruvallur,2022-11,2355732
Thiruvallur,2022-12,2326516
Thiruvallur,2023-01,2393812
Thiruvallur,2023-02,2333810
Thiruvallur,2023-03,2322603
Thiruvallur,2023-04,2396698
Thiruvallur,2023-05,2372814
Thiruvallur,2023-06,2378335
Thiruvallur,2023-07,2339292
Thiruvallur,2023-08,2428249
Thiruvallur,2023-09,2372501
Thiruvallur,2023-10,2466188
Thiruvallur,2023-11,2470517
Thiruvallur,2023-12,2491058
Thiruvallur,2024-01,2392660
Thiruvallur,2024-02,2378582
Thiruvallur,2024-03,2470442
Thiruvallur,2024-04,2409884
Thiruvallur,2024-05,2395750
Thiruvallur,2024-06,2457754
Thiruvallur,2024-07,2414894
Thiruvallur,2024-08,2511282
Thiruvallur,2024-09,2562180
Thiruvallur,2024-10,2507224
Thiruvallur,2024-11,2433340
Thiruvallur,2024-12,2491455
Thiruvallur,2025-01,2523865
Thiruvallur,2025-02,2572333
Thiruvallur,2025-03,2542078
Thiruvallur,2025-04,2472979
Thiruvallur,2025-05,2485182
Thiruvallur,2025-06,2506956
Thiruvallur,2025-07,2483780
Thiruvallur,2025-08,2539862
Thiruvallur,2025-09,2562459
Thiruvallur,2025-10,2604600
Tiruverkadu,2020-01,3123532
Tiruverkadu,2020-02,3093810
Tiruverkadu,2020-03,3154282
Tiruverkadu,2020-04,3132185
Tiruverkadu,2020-05,3110006
Tiruverkadu,2020-06,3116204
Tiruverkadu,2020-07,3197727
Tiruverkadu,2020-08,3191272
Tiruverkadu,2020-09,3188963
Tiruverkadu,2020-10,3245401
Tiruverkadu,2020-11,3177876
Tiruverkadu,2020-12,3309603
Tiruverkadu,2021-01,3230766
Tiruverkadu,2021-02,3199123
Tiruverkadu,2021-03,3293436
Tiruverkadu,2021-04,3375000
Tiruverkadu,2021-05,3331277
Tiruverkadu,2021-06,3342781
Tiruverkadu,2021-07,3294031
Tiruverkadu,2021-08,3383051
Tiruverkadu,2021-09,3369241
Tiruverkadu,2021-10,3348055
Tiruverkadu,2021-11,3460601
Tiruverkadu,2021-12,3496907
Tiruverkadu,2022-01,3496324
Tiruverkadu,2022-02,3407464
Tiruverkadu,2022-03,3485722
Tiruverkadu,2022-04,3499189
Tiruverkadu,2022-05,3501969
Tiruverkadu,2022-06,3506725
Tiruverkadu,2022-07,3396828
Tiruverkadu,2022-08,3430115
Tiruverkadu,2022-09,3421878
Tiruverkadu,2022-10,3600328
Tiruverkadu,2022-11,3534798
Tiruverkadu,2022-12,3596088
Tiruverkadu,2023-01,3515947
Tiruverkadu,2023-02,3633908
Tiruverkadu,2023-03,3554490
Tiruverkadu,2023-04,3664856
Tiruverkadu,2023-05,3519020
Tiruverkadu,2023-06,3527480
Tiruverkadu,2023-07,3678444
Tiruverkadu,2023-08,3595720
Tiruverkadu,2023-09,3511762
Tiruverkadu,2023-10,3605001
Tiruverkadu,2023-11,3619844
Tiruverkadu,2023-12,3591109
Tiruverkadu,2024-01,3630781
Tiruverkadu,2024-02,3776281
Tiruverkadu,2024-03,3685647
Tiruverkadu,2024-04,3639956
Tiruverkadu,2024-05,3604644
Tiruverkadu,2024-06,3661266
Tiruverkadu,2024-07,3725267
Tiruverkadu,2024-08,3757196
Tiruverkadu,2024-09,3732559
Tiruverkadu,2024-10,3790808
Tiruverkadu,2024-11,3836956
Tiruverkadu,2024-12,3759692
Tiruverkadu,2025-01,3697745
Tiruverkadu,2025-02,3726053
Tiruverkadu,2025-03,3745306
Tiruverkadu,2025-04,3732953
Tiruverkadu,2025-05,3896249
Tiruverkadu,2025-06,3924603
Tiruverkadu,2025-07,3877714
Tiruverkadu,2025-08,3901111
Tiruverkadu,2025-09,3888077
Tiruverkadu,2025-10,3819620
Thiruvotriyur,2020-01,4068575
Thiruvotriyur,2020-02,4118734
Thiruvotriyur,2020-03,4089184
Thiruvotriyur,2020-04,4201059
Thiruvotriyur,2020-05,4248949
Thiruvotriyur,2020-06,4288752
Thiruvotriyur,2020-07,4111058
Thiruvotriyur,2020-08,4153579
Thiruvotriyur,2020-09,4354613
Thiruvotriyur,2020-10,4217931
Thiruvotriyur,2020-11,4142221
Thiruvotriyur,2020-12,4356169
Thiruvotriyur,2021-01,4396485
Thiruvotriyur,2021-02,4229017
Thiruvotriyur,2021-03,4327409
Thiruvotriyur,2021-04,4253168
Thiruvotriyur,2021-05,4295409
Thiruvotriyur,2021-06,4468787
Thiruvotriyur,2021-07,4286276
Thiruvotriyur,2021-08,4266478
Thiruvotriyur,2021-09,4511509
Thiruvotriyur,2021-10,4404134
Thiruvotriyur,2021-11,4452420
Thiruvotriyur,2021-12,4491838
Thiruvotriyur,2022-01,4394251
Thiruvotriyur,2022-02,4467050
Thiruvotriyur,2022-03,4553107
Thiruvotriyur,2022-04,4496777
Thiruvotriyur,2022-05,4470692
Thiruvotriyur,2022-06,4620156
Thiruvotriyur,2022-07,4614166
Thiruvotriyur,2022-08,4593127
Thiruvotriyur,2022-09,4559923
Thiruvotriyur,2022-10,4642519
Thiruvotriyur,2022-11,4526607
Thiruvotriyur,2022-12,4471492
Thiruvotriyur,2023-01,4584842
Thiruvotriyur,2023-02,4616607
Thiruvotriyur,2023-03,4746530
Thiruvotriyur,2023-04,4711828
Thiruvotriyur,2023-05,4625289
Thiruvotriyur,2023-06,4566795
Thiruvotriyur,2023-07,4584035
Thiruvotriyur,2023-08,4801757
Thiruvotriyur,2023-09,4611289
Thiruvotriyur,2023-10,4731506
Thiruvotriyur,2023-11,4828422
Thiruvotriyur,2023-12,4732183
Thiruvotriyur,2024-01,4790198
Thiruvotriyur,2024-02,4812802
Thiruvotriyur,2024-03,4953395
Thiruvotriyur,2024-04,4699271
Thiruvotriyur,2024-05,4801200
Thiruvotriyur,2024-06,4961895
Thiruvotriyur,2024-07,4728783
Thiruvotriyur,2024-08,4809415
Thiruvotriyur,2024-09,4951895
Thiruvotriyur,2024-10,4807794
Thiruvotriyur,2024-11,5027626
Thiruvotriyur,2024-12,5026184
Thiruvotriyur,2025-01,4862176
Thiruvotriyur,2025-02,4965191
Thiruvotriyur,2025-03,5089940
Thiruvotriyur,2025-04,5033357
Thiruvotriyur,2025-05,5120215
Thiruvotriyur,2025-06,4996167
Thiruvotriyur,2025-07,4972525
Thiruvotriyur,2025-08,5171002
Thiruvotriyur,2025-09,5101483
Thiruvotriyur,2025-10,5061879
Thuraipakkam,2020-01,6281051
Thuraipakkam,2020-02,6302284
Thuraipakkam,2020-03,6266750
Thuraipakkam,2020-04,6259851
Thuraipakkam,2020-05,6249066
Thuraipakkam,2020-06,6243898
Thuraipakkam,2020-07,6258857
Thuraipakkam,2020-08,6418536
Thuraipakkam,2020-09,6139939
Thuraipakkam,2020-10,6226566
Thuraipakkam,2020-11,6325871
Thuraipakkam,2020-12,6232956
Thuraipakkam,2021-01,6470580
Thuraipakkam,2021-02,6279901
Thuraipakkam,2021-03,6495981
Thuraipakkam,2021-04,6539146
Thuraipakkam,2021-05,6304937
Thuraipakkam,2021-06,6325987
Thuraipakkam,2021-07,6583445
Thuraipakkam,2021-08,6522505
Thuraipakkam,2021-09,6467251
Thuraipakkam,2021-10,6618410
Thuraipakkam,2021-11,6667540
Thuraipakkam,2021-12,6586528
Thuraipakkam,2022-01,6678103
Thuraipakkam,2022-02,6447650
Thuraipakkam,2022-03,6695520
Thuraipakkam,2022-04,6509816
Thuraipakkam,2022-05,6769956
Thuraipakkam,2022-06,6856829
Thuraipakkam,2022-07,6723663
Thuraipakkam,2022-08,6579181
Thuraipakkam,2022-09,6697754
Thuraipakkam,2022-10,6801448
Thuraipakkam,2022-11,6883785
Thuraipakkam,2022-12,6956691
Thuraipakkam,2023-01,6635400
Thuraipakkam,2023-02,7033488
Thuraipakkam,2023-03,6944641
Thuraipakkam,2023-04,7065682
Thuraipakkam,2023-05,6760184
Thuraipakkam,2023-06,7011570
Thuraipakkam,2023-07,6914236
Thuraipakkam,2023-08,6894441
Thuraipakkam,2023-09,7048639
Thuraipakkam,2023-10,6848994
Thuraipakkam,2023-11,6999712
Thuraipakkam,2023-12,7023388
Thuraipakkam,2024-01,7226542
Thuraipakkam,2024-02,6920669
Thuraipakkam,2024-03,7237811
Thuraipakkam,2024-04,7313815
Thuraipakkam,2024-05,7003821
Thuraipakkam,2024-06,7131484
Thuraipakkam,2024-07,7403168
Thuraipakkam,2024-08,7352362
Thuraipakkam,2024-09,7290932
Thuraipakkam,2024-10,7333091
Thuraipakkam,2024-11,7265822
Thuraipakkam,2024-12,7381925
Thuraipakkam,2025-01,7440374
Thuraipakkam,2025-02,7455921
Thuraipakkam,2025-03,7525482
Thuraipakkam,2025-04,7445033
Thuraipakkam,2025-05,7250256
Thuraipakkam,2025-06,7399571
Thuraipakkam,2025-07,7449475
Thuraipakkam,2025-08,7413752
Thuraipakkam,2025-09,7347819
Thuraipakkam,2025-10,7688204
Tirusulam,2020-01,3980065
Tirusulam,2020-02,3940461
Tirusulam,2020-03,3954905
Tirusulam,2020-04,4043325
Tirusulam,2020-05,4207383
Tirusulam,2020-06,4199048
Tirusulam,2020-07,4209415
Tirusulam,2020-08,4136055
Tirusulam,2020-09,4061560
Tirusulam,2020-10,4145209
Tirusulam,2020-11,4222813
Tirusulam,2020-12,4182814
Tirusulam,2021-01,4146757
Tirusulam,2021-02,4227649
Tirusulam,2021-03,4107880
Tirusulam,2021-04,4255701
Tirusulam,2021-05,4142990
Tirusulam,2021-06,4281810
Tirusulam,2021-07,4385303
Tirusulam,2021-08,4233154
Tirusulam,2021-09,4435675
Tirusulam,2021-10,4239569
Tirusulam,2021-11,4393129
Tirusulam,2021-12,4423143
Tirusulam,2022-01,4405011
Tirusulam,2022-02,4280088
Tirusulam,2022-03,4301336
Tirusulam,2022-04,4352750
Tirusulam,2022-05,4296637
Tirusulam,2022-06,4315387
Tirusulam,2022-07,4341032
Tirusulam,2022-08,4508775
Tirusulam,2022-09,4605489
Tirusulam,2022-10,4427766
Tirusulam,2022-11,4503704
Tirusulam,2022-12,4483017
Tirusulam,2023-01,4565358
Tirusulam,2023-02,4650852
Tirusulam,2023-03,4545619
Tirusulam,2023-04,4511719
Tirusulam,2023-05,4511355
Tirusulam,2023-06,4587588
Tirusulam,2023-07,4531425
Tirusulam,2023-08,4663379
Tirusulam,2023-09,4669724
Tirusulam,2023-10,4689602
Tirusulam,2023-11,4798723
Tirusulam,2023-12,4732559
Tirusulam,2024-01,4551463
Tirusulam,2024-02,4758782
Tirusulam,2024-03,4630140
Tirusulam,2024-04,4702626
Tirusulam,2024-05,4612799
Tirusulam,2024-06,4656090
Tirusulam,2024-07,4688095
Tirusulam,2024-08,4909901
Tirusulam,2024-09,4770733
Tirusulam,2024-10,4896039
Tirusulam,2024-11,4859559
Tirusulam,2024-12,4712320
Tirusulam,2025-01,4914510
Tirusulam,2025-02,4827760
Tirusulam,2025-03,5016737
Tirusulam,2025-04,4992678
Tirusulam,2025-05,5048646
Tirusulam,2025-06,4909941
Tirusulam,2025-07,4834949
Tirusulam,2025-08,5091221
Tirusulam,2025-09,4910113
Tirusulam,2025-10,4905163
Tiruvallikeni,2020-01,6334665
Tiruvallikeni,2020-02,6166656
Tiruvallikeni,2020-03,6327587
Tiruvallikeni,2020-04,6138118
Tiruvallikeni,2020-05,6142988
Tiruvallikeni,2020-06,6385854
Tiruvallikeni,2020-07,6225624
Tiruvallikeni,2020-08,6151814
Tiruvallikeni,2020-09,6246810
Tiruvallikeni,2020-10,6456776
Tiruvallikeni,2020-11,6261122
Tiruvallikeni,2020-12,6511928
Tiruvallikeni,2021-01,6373728
Tiruvallikeni,2021-02,6456344
Tiruvallikeni,2021-03,6562144
Tiruvallikeni,2021-04,6371556
Tiruvallikeni,2021-05,6452420
Tiruvallikeni,2021-06,6687878
Tiruvallikeni,2021-07,6403537
Tiruvallikeni,2021-08,6502187
Tiruvallikeni,2021-09,6396050
Tiruvallikeni,2021-10,6697174
Tiruvallikeni,2021-11,6767945
Tiruvallikeni,2021-12,6710527
Tiruvallikeni,2022-01,6554057
Tiruvallikeni,2022-02,6541680
Tiruvallikeni,2022-03,6626012
Tiruvallikeni,2022-04,6523985
Tiruvallikeni,2022-05,6798432
Tiruvallikeni,2022-06,6554456
Tiruvallikeni,2022-07,6587659
Tiruvallikeni,2022-08,6874945
Tiruvallikeni,2022-09,6861258
Tiruvallikeni,2022-10,6856003
Tiruvallikeni,2022-11,6857646
Tiruvallikeni,2022-12,6828037
Tiruvallikeni,2023-01,6988817
Tiruvallikeni,2023-02,6731720
Tiruvallikeni,2023-03,6841662
Tiruvallikeni,2023-04,6844760
Tiruvallikeni,2023-05,6794785
Tiruvallikeni,2023-06,6921318
Tiruvallikeni,2023-07,6875822
Tiruvallikeni,2023-08,6929712
Tiruvallikeni,2023-09,7224458
Tiruvallikeni,2023-10,7103743
Tiruvallikeni,2023-11,7113401
Tiruvallikeni,2023-12,6932653
Tiruvallikeni,2024-01,7073817
Tiruvallikeni,2024-02,7365823
Tiruvallikeni,2024-03,7387894
Tiruvallikeni,2024-04,7199887
Tiruvallikeni,2024-05,7285412
Tiruvallikeni,2024-06,7392307
Tiruvallikeni,2024-07,7469223
Tiruvallikeni,2024-08,7447419
Tiruvallikeni,2024-09,7222794
Tiruvallikeni,2024-10,7227678
Tiruvallikeni,2024-11,7350581
Tiruvallikeni,2024-12,7510521
Tiruvallikeni,2025-01,7352215
Tiruvallikeni,2025-02,7621019
Tiruvallikeni,2025-03,7326852
Tiruvallikeni,2025-04,7639091
Tiruvallikeni,2025-05,7456322
Tiruvallikeni,2025-06,7338056
Tiruvallikeni,2025-07,7327552
Tiruvallikeni,2025-08,7438211
Tiruvallikeni,2025-09,7580989
Tiruvallikeni,2025-10,7769618
Tondiarpet,2020-01,4067314
Tondiarpet,2020-02,3951545
Tondiarpet,2020-03,4181042
Tondiarpet,2020-04,4057959
Tondiarpet,2020-05,4013620
Tondiarpet,2020-06,4215711
Tondiarpet,2020-07,4059103
Tondiarpet,2020-08,4175613
Tondiarpet,2020-09,4156740
Tondiarpet,2020-10,4212366
Tondiarpet,2020-11,4049525
Tondiarpet,2020-12,4184344
Tondiarpet,2021-01,4129385
Tondiarpet,2021-02,4097932
Tondiarpet,2021-03,4123374
Tondiarpet,2021-04,4160339
Tondiarpet,2021-05,4347836
Tondiarpet,2021-06,4393635
Tondiarpet,2021-07,4312136
Tondiarpet,2021-08,4198769
Tondiarpet,2021-09,4208380
Tondiarpet,2021-10,4220729
Tondiarpet,2021-11,4222427
Tondiarpet,2021-12,4327962
Tondiarpet,2022-01,4257273
Tondiarpet,2022-02,4391676
Tondiarpet,2022-03,4346519
Tondiarpet,2022-04,4310097
Tondiarpet,2022-05,4384010
Tondiarpet,2022-06,4369100
Tondiarpet,2022-07,4392341
Tondiarpet,2022-08,4506681
Tondiarpet,2022-09,4553175
Tondiarpet,2022-10,4587542
Tondiarpet,2022-11,4533712
Tondiarpet,2022-12,4491851
Tondiarpet,2023-01,4453584
Tondiarpet,2023-02,4564568
Tondiarpet,2023-03,4552605
Tondiarpet,2023-04,4446742
Tondiarpet,2023-05,4441682
Tondiarpet,2023-06,4536903
Tondiarpet,2023-07,4507873
Tondiarpet,2023-08,4693199
Tondiarpet,2023-09,4591192
Tondiarpet,2023-10,4563045
Tondiarpet,2023-11,4656091
Tondiarpet,2023-12,4561854
Tondiarpet,2024-01,4807611
Tondiarpet,2024-02,4561219
Tondiarpet,2024-03,4822052
Tondiarpet,2024-04,4692983
Tondiarpet,2024-05,4597987
Tondiarpet,2024-06,4788996
Tondiarpet,2024-07,4857481
Tondiarpet,2024-08,4846762
Tondiarpet,2024-09,4841907
Tondiarpet,2024-10,4947055
Tondiarpet,2024-11,4834862
Tondiarpet,2024-12,4712900
Tondiarpet,2025-01,4774732
Tondiarpet,2025-02,4831472
Tondiarpet,2025-03,4975107
Tondiarpet,2025-04,4912961
Tondiarpet,2025-05,4889405
Tondiarpet,2025-06,5025488
Tondiarpet,2025-07,4982115
Tondiarpet,2025-08,4982166
Tondiarpet,2025-09,5018898
Tondiarpet,2025-10,4909161
United India Colony,2020-01,7059418
United India Colony,2020-02,7012847
United India Colony,2020-03,7043528
United India Colony,2020-04,7071560
United India Colony,2020-05,7222064
United India Colony,2020-06,7326705
United India Colony,2020-07,7154465
United India Colony,2020-08,7213520
United India Colony,2020-09,7203332
United India Colony,2020-10,7346114
United India Colony,2020-11,7356090
United India Colony,2020-12,7537441
United India Colony,2021-01,7561315
United India Colony,2021-02,7530281
United India Colony,2021-03,7266719
United India Colony,2021-04,7489178
United India Colony,2021-05,7628133
United India Colony,2021-06,7425715
United India Colony,2021-07,7511575
United India Colony,2021-08,7622362
United India Colony,2021-09,7815473
United India Colony,2021-10,7448230
United India Colony,2021-11,7614871
United India Colony,2021-12,7716222
United India Colony,2022-01,7855664
United India Colony,2022-02,7663466
United India Colony,2022-03,7545524
United India Colony,2022-04,7604703
United India Colony,2022-05,7796282
United India Colony,2022-06,7658027
United India Colony,2022-07,7755539
United India Colony,2022-08,7700169
United India Colony,2022-09,7867830
United India Colony,2022-10,7891619
United India Colony,2022-11,7992220
United India Colony,2022-12,8052831
United India Colony,2023-01,8010877
United India Colony,2023-02,7775632
United India Colony,2023-03,7955897
United India Colony,2023-04,7990617
United India Colony,2023-05,8220229
United India Colony,2023-06,8201339
United India Colony,2023-07,7992301
United India Colony,2023-08,8160422
United India Colony,2023-09,8061694
United India Colony,2023-10,8153786
United India Colony,2023-11,8058172
United India Colony,2023-12,8066020
United India Colony,2024-01,8242657
United India Colony,2024-02,8211664
United India Colony,2024-03,8098382
United India Colony,2024-04,8460777
United India Colony,2024-05,8365877
United India Colony,2024-06,8195524
United India Colony,2024-07,8394284
United India Colony,2024-08,8504676
United India Colony,2024-09,8558675
United India Colony,2024-10,8689185
United India Colony,2024-11,8331484
United India Colony,2024-12,8739652
United India Colony,2025-01,8699545
United India Colony,2025-02,8397789
United India Colony,2025-03,8859858
United India Colony,2025-04,8601783
United India Colony,2025-05,8848071
United India Colony,2025-06,8517164
United India Colony,2025-07,8947543
United India Colony,2025-08,8788501
United India Colony,2025-09,8800331
United India Colony,2025-10,8766370
Vandalur,2020-01,3269421
Vandalur,2020-02,3184972
Vandalur,2020-03,3165642
Vandalur,2020-04,3191425
Vandalur,2020-05,3251145
Vandalur,2020-06,3259975
Vandalur,2020-07,3175490
Vandalur,2020-08,3228530
Vandalur,2020-09,3344123
Vandalur,2020-10,3195937
Vandalur,2020-11,3194955
Vandalur,2020-12,3311775
Vandalur,2021-01,3233518
Vandalur,2021-02,3331244
Vandalur,2021-03,3345122
Vandalur,2021-04,3414249
Vandalur,2021-05,3345673
Vandalur,2021-06,3304779
Vandalur,2021-07,3468693
Vandalur,2021-08,3365567
Vandalur,2021-09,3485474
Vandalur,2021-10,3420029
Vandalur,2021-11,3443435
Vandalur,2021-12,3500164
Vandalur,2022-01,3462234
Vandalur,2022-02,3532489
Vandalur,2022-03,3418181
Vandalur,2022-04,3560647
Vandalur,2022-05,3513165
Vandalur,2022-06,3462318
Vandalur,2022-07,3519700
Vandalur,2022-08,3544844
Vandalur,2022-09,3502399
Vandalur,2022-10,3459959
Vandalur,2022-11,3563259
Vandalur,2022-12,3568099
Vandalur,2023-01,3491825
Vandalur,2023-02,3500374
Vandalur,2023-03,3509493
Vandalur,2023-04,3610596
Vandalur,2023-05,3639679
Vandalur,2023-06,3686285
Vandalur,2023-07,3586970
